id,longitude,latitude,total
100638209,-120.96858,37.638958,33.974
100638211,-78.47123,35.447075,39.7645
100638214,-83.203514,42.137962,38.7575
100638215,-111.93066,43.523144,20.8165
100638216,-122.213715,47.22132,8.39
100638217,-105.02145,39.88783,57.24
100638218,-121.62171,39.10636,44.59
100638219,-121.36992,38.71593,52.2225
100638220,-105.1046,39.92998,34.59
100638223,-77.07797,38.832623,59.34
100638224,-85.74521,42.89244,16.83
100638225,-82.69138,36.540756,23.871
100638226,-85.853195,41.408493,20.5465
100638227,-80.523674,27.738653,45.0415
100638228,-77.58541,38.340298,32.39
100638229,-117.658035,33.569054,46.01
100638230,-105.10091,40.412815,58.7155
100638231,-121.360664,38.555717,46.2755
100638232,-96.78858,32.498425,111.1405
100638233,-117.24194,33.939102,33.92
100638234,-86.19157,35.298157,34.48
100638235,-95.93464,35.616623,94.9425
100638239,-85.444084,36.220493,27.92
100638242,-97.08088,40.90311,72.15
100638243,-75.503876,39.107437,37.574
100638244,-123.79725,46.19138,33.83
100638245,-104.22219,32.427578,49.97
100638246,-97.75408,30.326548,48.0565
100638247,-75.22278,40.17007,75.235
100638250,-76.81324,38.947567,63.89
100638251,-93.21677,44.131973,49.964
100638254,-111.82497,41.77357,46.552
100638255,-121.744736,38.66464,51.51
100638257,-76.87429,39.674538,79.7
100638259,-123.92714,45.988323,148.6285
100638260,-77.419044,38.82408,18.88
100638261,-74.98562,40.046986,29.21
100638264,-84.790276,45.05674,49.663
100638265,-74.3206,40.65492,56.1875
100638266,-87.43695,41.451786,34.8215
100638267,-88.00338,44.466248,58.8345
100638269,-122.673096,47.101612,40.97
100638270,-122.560425,47.70261,41.31
100638271,-82.23819,35.20867,53.1205
100638273,-93.043274,44.964924,40.21
100638275,-89.688896,38.76209,19.56
100638276,-88.7725,43.081497,35.68
100638277,-88.892586,44.45345,19.48
100638278,-122.16924,48.132473,58.112
100638281,-95.462875,42.338497,67.411
100638283,-122.666954,47.645103,51.85
100638285,-92.271034,38.56994,23.9915
100638288,-158.01056,21.458904,74.27
100638290,-101.630486,47.29546,22.18
100638291,-98.65013,29.584291,32.7865
100638292,-81.726585,30.1546,169.313
100638293,-117.94656,33.761425,31.205
100638295,-84.514694,34.193737,28.55
100638296,-82.44285,28.065237,18.2
100638297,-106.6266,35.148598,36.57
100638299,-117.662605,34.03376,27.2165
100638300,-95.49359,30.15247,118.72
100638301,-111.85893,33.30224,36.9555
100638303,-73.827736,43.042084,48.29
100638305,-74.04119,42.51883,36.773
100638306,-76.78561,40.868736,28.25
100638310,-83.123505,40.059864,62.215
100638311,-88.40479,42.174744,17.9295
100638313,-93.69617,32.412952,36.89
100638316,-82.378975,28.84915,37.43
100638318,-76.38368,42.79692,18.1
100638319,-92.978546,45.33053,42.6335
100638320,-91.73107,47.059135,20.712
100638322,-77.55616,38.765457,23.623
100638324,-120.6637,35.602222,74.27
100638326,-84.049095,43.628227,36.352
100638327,-93.3457,45.268024,67.407
100638328,-117.17684,34.512882,54.749
100638330,-122.05346,37.603252,17.2215
100638331,-122.03737,37.961452,46.8865
100638332,-90.194725,35.14811,15.88
100638333,-76.3746,40.14641,25.817
100638334,-85.25041,45.328262,39.038
100638335,-120.6637,35.602222,18.5065
100638337,-105.5083,40.358227,73.922
100638338,-87.82336,41.92409,32.5455
100638340,-78.86801,33.745758,46.65
100638341,-157.79951,21.322388,71.5845
100638343,-84.9021,36.00583,22.5425
100638345,-122.0152,47.580727,41.0185
100638347,-95.47436,29.730473,25.808
100638349,-122.01531,38.28554,91.1925
100638355,-116.98804,32.673183,72.9555
100638356,-87.734116,43.803253,41.33
100638357,-95.533104,29.488186,37.967
100638359,-77.75402,43.170147,28.89
100638361,-71.8157,42.107857,25.374
100638362,-123.31352,42.44079,16.15
100638364,-122.65029,39.017902,77.09
100638365,-91.70902,42.083645,23.97
100638366,-104.79249,39.507023,31.7565
100638367,-76.11047,43.0474,56.6645
100638370,-95.17799,30.209702,40.517
100638371,-87.58496,37.396435,12.44
100638374,-78.82805,42.69942,46.55
100638375,-105.073166,40.430893,33.6915
100638378,-118.5623,34.24094,68.186
100638383,-89.724335,39.795895,45.26
100638385,-111.9841,40.608047,19.48
100638386,-157.75038,21.421545,59.064
100638389,-91.75188,35.252995,22.4715
100638390,-95.949356,40.16762,14.98
100638392,-105.14227,39.927025,30.351
100638394,-84.147354,35.948627,20.8785
100638397,-89.00207,40.508823,24.916
100638399,-88.75715,43.634308,30.25
100638403,-74.964676,40.01084,31.43
100638405,-90.90071,38.815308,28.141
100638407,-118.1596,34.10124,54.603
100638408,-81.31766,32.209824,63.61
100638409,-88.112625,42.186275,37.526
100638410,-75.73589,40.696903,64.2725
100638412,-82.24113,36.193466,48.22
100638413,-77.52174,37.86033,26.8
100638414,-91.40104,39.917213,10.89
100638415,-86.209404,43.195274,35.84
100638417,-121.96137,37.269585,28.58
100638420,-89.16548,44.483658,64.8315
100638421,-87.81478,41.888943,52.8305
100638423,-88.15671,41.756275,35.8195
100638426,-104.68957,39.720898,16.77
100638427,-96.89614,31.14205,57.9845
100638429,-104.731964,38.91535,41.8685
100638430,-122.42616,45.598408,143.656
100638431,-111.029854,45.700043,56.3865
100638432,-83.46601,34.202415,89.6055
100638433,-83.23281,42.72748,48.7365
100638434,-77.432014,39.411575,43.1155
100638435,-93.054115,46.186398,14.388
100638437,-112.16319,33.578327,33.336
100638438,-83.768196,39.91999,88.5895
100638440,-105.00224,40.197376,24.333
100638442,-79.75371,36.353863,131.4095
100638444,-106.53587,31.837831,54.3
100638445,-116.43999,43.629803,34.08
100638446,-106.65584,44.362377,50.911
100638450,-82.171684,33.329895,93.167
100638451,-85.52371,43.669033,47.2405
100638452,-80.93469,41.454536,19.99
100638454,-80.33413,36.083904,43.881
100638455,-86.99023,34.545406,29.34
100638457,-71.129875,41.685684,38.747
100638458,-82.669914,28.047596,100.87
100638460,-122.21748,47.931114,61.3465
100638461,-82.50236,35.470203,119.419
100638462,-81.95949,33.562584,72.629
100638464,-122.20743,47.88509,15.12
100638469,-117.33733,47.589268,27.4525
100638474,-81.49706,41.15576,53.67
100638475,-74.0957,40.911495,38.959
100638477,-119.90638,39.661026,14.94
100638479,-88.7674,35.731575,38.4925
100638481,-74.09235,40.633316,26.11
100638482,-119.78819,39.59358,62.5025
100638483,-89.44103,43.010834,17.24
100638484,-84.00973,35.782524,81.43
100638485,-95.74846,29.76466,31.67
100638486,-90.69298,38.795624,24.01
100638487,-81.45225,40.838154,40.0925
100638490,-95.1738,46.8017,13.81
100638494,-70.85987,42.514095,36.64
100638495,-77.443886,43.089,41.46
100638497,-97.699974,39.123295,22.17
100638498,-79.73426,40.669823,62.24
100638499,-94.71947,41.180252,15.88
100638500,-83.54542,42.752247,23.96
100638503,-122.35712,47.775467,43.47
100638504,-118.64106,35.08936,66.14
100638505,-119.62588,36.826557,29.37
100638506,-96.85802,33.116253,57.23
100638507,-120.96858,37.638958,78.64
100638508,-122.239746,48.125088,53.14
100638510,-74.1914,40.416454,10.94
100638511,-111.87866,40.729843,60.74
100638512,-122.38327,47.045776,50.27
100638513,-104.82506,39.53429,117.57
100638514,-96.11687,41.27215,23.95
100638515,-89.828026,44.375713,44.1
100638516,-77.41448,38.86955,39.18
100638517,-87.949104,41.116817,17.51
100638518,-121.874664,39.737198,42.13
100638519,-94.512665,36.116848,25.67
100638521,-80.10775,26.356493,31.24
100638522,-82.9846,39.97309,52.89
100638523,-118.89117,35.409313,37.97
100638524,-80.56212,35.394268,54.94
100638525,-92.8779,30.182753,52.82
100638526,-82.345566,28.213945,23.79
100638527,-83.203514,42.137962,25.2
100638530,-122.29351,37.876553,38.71
100638531,-92.99101,45.33572,28.47
100638532,-104.430176,40.353184,83.12
100638534,-77.54968,38.012245,25.72
100638535,-92.99145,44.847088,21.93
100638536,-104.73291,39.515926,60.18
100638538,-84.20953,39.651848,46.67
100638541,-74.29208,40.600937,84.11
100638543,-74.11179,40.578438,28.55
100638544,-112.55579,46.013863,54.71
100638545,-97.68816,30.661833,20.94
100638546,-82.98021,42.4107,33.81
100638548,-115.25607,36.16576,38.42
100638550,-81.76407,24.562714,26.22
100638551,-111.47806,33.06532,41.89
100638552,-121.3285,38.662632,10.83
100638554,-71.06444,42.273838,34.34
100638555,-121.85927,37.240364,34.12
100638556,-92.48092,45.57247,20.38
100638557,-76.61515,39.91491,25.39
100638558,-105.14414,40.630283,20.27
100638559,-83.876205,34.366722,30.92
100638560,-95.84943,29.751955,81.19
100638561,-82.71369,27.927877,30.14
100638562,-123.02452,44.05103,19.04
100638563,-90.08176,30.007809,26.08
100638565,-77.02828,39.822235,50.8
100638567,-123.057625,44.626392,25.31
100638568,-93.04264,44.822254,14.98
100638569,-122.74634,45.489483,46.46
100638570,-73.39159,40.705074,15.29
100638571,-85.0398,33.03426,35.08
100638573,-120.53598,38.456047,36.66
100638574,-104.731964,38.91535,41.39
100638576,-120.67777,37.349667,107.61
100638578,-104.81995,38.93068,38.85
100638579,-104.77403,38.866016,35.95
100638580,-77.610596,37.679478,28.71
100638581,-157.95695,21.425014,37.67
100638583,-122.19101,47.920918,26.94
100638584,-110.95765,32.46314,44.5
100638585,-95.22865,32.212135,54.55
100638586,-84.84704,42.57503,61.93
100638587,-75.48918,40.595142,12.22
100638588,-108.500015,45.79595,51.41
100638595,-75.51266,35.346603,18.17
100638596,-84.621574,39.12571,17.92
100638598,-93.02709,44.990154,10.75
100638600,-83.74118,41.71391,64.17
100638601,-78.72391,33.80631,28.3
100638602,-122.84123,38.387703,11.07
100638603,-85.99181,38.297028,52.41
100638604,-80.797745,28.476158,35.27
100638605,-80.81165,28.483152,41.51
100638606,-112.01021,43.49556,11.7
100638607,-108.2395,45.943295,38.52
100638609,-121.72034,37.680176,61.2
100638610,-119.057976,34.224556,18.84
100638612,-81.286644,33.953968,89.55
100638613,-118.5623,34.24094,21.74
100638614,-84.200745,31.21366,58.35
100638615,-92.77569,38.090378,26.99
100638616,-117.0026,32.63853,22.83
100638617,-95.014885,29.660416,35.83
100638621,-76.12887,43.568756,20.02
100638622,-69.48472,44.276165,210.66
100638624,-98.083824,30.615685,22.45
100638625,-121.65103,36.71992,20.74
100638627,-98.7273,29.452797,35.995
100638628,-93.17155,44.928825,76.65
100638632,-87.52096,41.49547,30.985
100638633,-121.96137,37.269585,28.565
100638636,-80.60466,35.56329,33.155
100638637,-88.97681,42.70779,23.485
100638638,-93.697205,41.51931,74.19
100638639,-93.14268,44.72867,43.985
100638640,-119.76138,39.140694,32.215
100638641,-73.49486,40.676968,33.655
100638643,-80.2216,36.106945,13.52
100638644,-122.17561,47.424442,15.685
100638645,-73.49486,40.676968,33.655
100638646,-80.30857,27.274702,19.245
100638648,-89.992874,35.329803,19.645
100638649,-111.991005,33.59486,45.11
100638651,-89.99544,38.51713,101.635
100638652,-86.14595,43.249733,18.875
100638653,-116.425766,43.517483,38.485
100638654,-85.21205,43.46031,17.375
100638655,-84.2973,33.282146,24.31
100638656,-76.11047,43.0474,29.675
100638657,-110.76265,32.166092,44.475
100638658,-118.12059,33.751865,30.03
100638660,-97.29931,33.021763,37.21
100638661,-118.362625,34.073715,20.185
100638662,-97.17437,27.888397,20.985
100638663,-75.22788,40.265507,41.045
100638664,-96.93137,32.866768,64.325
100638665,-97.256454,33.00957,18.88
100638666,-79.3902,37.394234,23.14
100638667,-98.06787,29.747028,16.175
100638668,-122.52149,38.082924,41.015
100638671,-91.39617,40.44212,28.88
100638672,-118.832664,34.217575,27.265
100638673,-105.22721,38.47617,50.26
100638674,-81.75052,26.32757,19.155
100638675,-80.14012,40.349785,10.445
100638676,-73.92171,40.611237,150.13
100638677,-84.533554,39.316933,28.73
100638678,-118.314255,34.056526,48.835
100638679,-84.5242,37.968113,30.185
100638680,-75.01028,39.996918,34.11
100638682,-79.1793,40.610867,20.125
100638683,-122.0152,47.580727,16.965
100638684,-86.335106,37.587975,23.1
100638685,-122.32677,47.31192,13.77
100638686,-75.46104,40.648815,33.235
100638689,-75.22278,40.17007,99.06
100638691,-87.63769,41.835587,19.825
100638692,-117.25156,34.506245,25.37
100638695,-80.68774,28.250412,23.52
100638696,-117.973175,33.725616,34.175
100638698,-74.379555,40.128315,20.875
100638699,-75.64325,42.780937,26.955
100638700,-87.715935,41.703693,63.83
100638701,-104.30478,39.695244,20.99
100638702,-87.19598,45.10605,29.835
100638704,-118.51203,34.16118,113.79
100638705,-112.16376,33.56854,31.875
100638706,-75.28038,38.572773,41.02
100638707,-72.84967,41.647537,53.66
100638708,-118.183754,33.821846,26.57
100638709,-92.98971,45.781235,45.715
100638711,-73.84676,40.82211,24.09
100638713,-122.68516,47.434486,23.49
100638715,-111.97691,34.700607,21.305
100638716,-78.988,35.90417,34.075
100638717,-76.81471,43.215805,91.61
100638718,-104.731964,38.91535,28.49
100638719,-157.80887,21.414139,22.975
100638720,-95.17799,30.209702,32.445
100638722,-82.40847,38.411568,23.53
100638723,-88.970665,42.435623,25.555
100638725,-85.754555,42.675087,11.665
100638727,-92.15853,46.796432,21.555
100638728,-116.425766,43.517483,21.385
100638729,-74.25003,40.936085,32.66
100638730,-77.3547,38.978706,26.96
100638731,-77.373184,39.588596,45.155
100638733,-77.649155,35.291183,33.375
100638734,-86.04932,39.658703,30.485
100638735,-76.936646,39.394062,25.925
100638738,-118.35976,33.823235,20.195
100638739,-98.59645,29.549902,34.27
100638740,-97.97902,30.209806,22.135
100638742,-74.34867,39.600433,31.675
100638743,-77.41113,37.651173,24.115
100638744,-84.26734,35.683067,63.34
100638745,-87.85457,41.51097,19.545
100638748,-76.65479,40.27547,55.29
100638750,-75.50836,38.350525,29.03
100638751,-85.301346,40.95681,13.49
100638752,-71.04428,43.387005,22.475
100638753,-87.62853,41.86828,30.285
100638756,-76.45438,39.251465,34.015
100638757,-76.38935,39.564175,18.465
100638758,-87.794975,42.75549,23.49
100638759,-90.37504,38.68404,30.71
100638760,-104.79249,39.507023,16.965
100638761,-97.5714,35.58058,16.985
100638763,-75.26815,39.951954,33.465
100638765,-121.359985,38.45699,50.015
100638768,-84.152504,39.602474,32.21
100638769,-83.92665,35.769424,20.285
100638770,-84.148125,33.904198,62.605
100638771,-121.23738,37.8305,15.68
100638772,-91.203865,43.759567,12.735
100638773,-119.26945,34.255566,29.23
100638774,-119.26945,34.255566,29.23
100638775,-117.68094,34.114098,19.455
100638776,-74.13399,40.9887,36.965
100638777,-83.397835,41.923786,38.825
100638778,-117.430756,33.997883,16.755
100638779,-81.56507,28.254053,22.715
100638781,-86.813896,33.433636,65.605
100638784,-65.96995,18.406685,19.755
100638785,-121.474846,38.492054,33.195
100638787,-92.05998,46.83557,48.615
100638788,-90.448,38.520092,14.725
100638789,-82.9387,35.53266,19.345
100638790,-100.08309,31.93673,37.565
100638793,-75.57413,39.689457,22.515
100638794,-82.71369,27.927877,39.265
100638796,-117.658035,33.569054,85.755
100638798,-75.51266,35.346603,18.645
100638799,-78.411644,33.90929,44.805
100638801,-83.76201,42.715153,12.985
100638802,-117.89219,33.69768,25.965
100638803,-117.89219,33.697674,21.275
100638807,-121.780945,37.984592,20.445
100638808,-101.81452,35.17413,40.26
100638809,-91.39148,39.74634,43.59
100638810,-97.84814,30.174273,168.255
100638811,-123.03416,44.97434,19.945
100638812,-87.82336,41.92409,165.17
100638814,-86.176865,41.645683,19.48
100638815,-94.02931,41.61253,16.585
100638816,-83.04821,34.736805,28.585
100638817,-116.95106,32.81912,33.94
100638819,-90.48348,38.693356,44.705
100638822,-97.167755,32.85324,52.95
100638823,-117.334496,34.52781,58.3
100638824,-117.64728,34.025948,37.835
100638825,-83.78153,42.313507,15.88
100638826,-95.53725,29.790422,65.675
100638828,-87.96354,43.31629,23.485
100638833,-117.78762,34.02088,20.76
100638834,-122.2286,47.80261,78.8
100638836,-77.161865,43.230766,20.385
100638837,-91.14859,45.94938,25.155
100638838,-118.088036,34.08262,25.88
100638840,-84.33338,43.58668,26.49
100638841,-117.97585,33.721657,28.375
100638842,-119.91579,36.824833,29.665
100638843,-76.816414,38.94244,82.35
100638844,-77.10465,38.85372,31.955
100638845,-105.22721,38.47617,22.485
100638847,-119.28434,46.28309,28.415
100638848,-85.93864,37.8116,15.72
100638849,-90.75149,38.768223,22.18
100638850,-90.16763,31.497604,24.85
100638851,-93.21677,44.131973,43.96
100638852,-90.13535,32.14753,43.85
100638853,-104.913536,39.63891,10.985
100638854,-93.601204,32.635918,13.49
100638857,-89.10223,37.763077,23.21
100638858,-97.39655,37.262573,15.985
100638859,-122.225525,48.103592,27.29
100638860,-87.52565,39.217518,20.975
100638861,-82.29109,38.40692,8.995
100638862,-95.64721,29.912428,55.94
100638863,-90.378845,38.57846,13.485
100638864,-81.90555,26.647526,12.235
100638865,-119.692856,38.936478,70.6
100638866,-158.11977,21.340786,16.615
100638867,-76.1759,36.877476,20.4
100638868,-112.562965,33.436954,17.985
100638869,-80.864235,41.29479,14.395
100638874,-104.89839,39.46638,14.465
100638875,-118.25442,33.845043,25.635
100638876,-97.83676,30.246103,40.985
100638877,-91.90175,35.753105,89.68
100638878,-118.61047,34.261833,40.67
100638879,-112.03281,34.721012,12.49
100638880,-122.82789,47.020306,12.485
100638881,-84.203285,39.64722,22.48
100638882,-71.6585,42.311825,27.275
100638884,-79.00624,33.66137,26.775
100638886,-84.32897,39.342274,49.66
100638889,-90.44166,43.194733,14.01
100638890,-111.51205,33.246174,33.78
100638891,-81.49661,28.120287,13.375
100638892,-83.86347,43.60428,19.48
100638893,-77.28594,39.151775,42.55
100638894,-90.72518,35.8099,101.735
100638897,-105.22721,38.47617,18.485
100638898,-72.820045,41.541714,23.39
100638899,-95.05145,29.91385,13.485
100638901,-86.48629,42.021263,55.35
100638907,-120.53219,47.530033,23.485
100638909,-97.082535,32.654438,23.24
100638911,-89.651695,39.680264,42.705
100638912,-80.28762,36.046364,30.9
100638916,-117.30604,33.070316,31.37
100638917,-86.850845,33.197105,28.285
100638919,-101.63381,34.021317,13.985
100638920,-122.65029,39.017902,93.4
100638921,-121.36295,36.811096,25.45
100638922,-118.065544,33.984432,26.065
100638927,-111.88053,40.62542,15.985
100638928,-85.96604,37.812656,39.105
100638929,-95.25071,29.549906,37.715
100638931,-88.28614,41.901936,82.305
100638937,-105.44256,40.117065,104.29
100638939,-122.53487,37.969376,21.65
100638942,-74.01903,40.91965,44.67
100638944,-82.507835,27.576109,26.61
100638945,-76.688416,39.91048,15.915
100638946,-122.70697,47.914505,27.735
100638947,-93.14681,43.149353,13.235
100638952,-80.80959,28.534695,55.785
100638953,-88.973694,42.222336,31.37
100638955,-122.664986,47.500416,16.065
100638956,-86.832184,30.420729,27.325
100638959,-71.11998,42.347637,30.865
100638960,-90.98609,46.59438,41.955
100638961,-88.25683,41.727436,20.025
100638962,-94.322784,36.893513,26.765
100638963,-86.8393,41.64474,40.385
100638965,-106.51149,35.106014,20.475
100638966,-87.37393,44.832123,41.845
100638970,-106.308525,42.83153,111.805
100638971,-84.834496,34.18504,18.92
100638972,-78.6372,43.07337,30.98
100638973,-88.09612,41.74279,30.4
100638974,-106.308525,42.83153,104.365
100638975,-95.29035,29.341934,27.975
100638976,-79.98042,40.383556,49.135
100638977,-80.3814,27.540264,25.09
100638979,-97.762886,35.4651,14.98
100638980,-91.10957,45.481865,26.58
100638981,-104.972404,40.11332,30.075
100638982,-73.49486,40.676968,33.655
100638983,-97.83676,30.246103,38.245
100638984,-103.44496,38.02164,20.375
100638985,-97.56094,35.62656,22.935
100638986,-87.98864,43.0645,44.805
100638987,-74.08612,41.682884,15.11
100638988,-97.08026,47.901367,10.985
100638989,-89.63762,31.762415,25.965
100638990,-75.22788,40.265507,37.055
100638991,-104.91601,40.451153,20.985
100638992,-82.75684,39.929066,18.115
100638993,-97.345856,32.550133,11.895
100638995,-117.09153,33.49297,42.67
100638998,-73.7578,42.269737,19.965
100638999,-97.43649,32.67473,25.865
100639000,-75.83392,43.879482,24.055
100639002,-84.08962,34.164783,16.605
100639004,-122.84758,45.5247,18.965
100639005,-75.604805,38.721222,13.485
100639006,-117.09999,32.962612,35.445
100639007,-77.996796,43.233887,21.87
100639008,-81.75052,26.32757,16.435
100639009,-92.61606,31.245646,18.485
100639010,-105.11243,40.378735,27.965
100639012,-94.3973,35.27135,32.255
100639013,-84.152504,39.602474,15.31
100639014,-117.362564,34.108337,12.125
100639016,-121.6616,36.776905,120.1
100639017,-86.21397,39.9187,46.475
100639018,-87.25068,41.517933,20.985
100639019,-121.87902,39.781136,108.01
100639021,-77.54588,43.100212,40.98
100639023,-84.200745,31.21366,38.405
100639024,-121.276955,38.856983,19.325
100639026,-111.63114,32.809208,26.12
100639027,-88.564705,40.022736,17.625
100639028,-122.14215,37.762913,64.85
100639029,-81.539925,28.322092,50.29
100639030,-95.14474,32.04399,23.425
100639031,-73.654076,41.63021,30.605
100639032,-122.68516,47.434486,24.485
100639033,-104.870346,39.111187,14.15
100639034,-73.48149,44.703022,24.235
100639035,-77.025955,35.01279,24.33
100639037,-122.74008,38.406403,33.35
100639040,-80.68774,28.250412,17.93
100639041,-114.158775,46.236107,28.7
100639042,-77.372215,38.47234,29.375
100639043,-84.88525,42.59905,43.555
100639044,-117.77874,34.05882,54.595
100639045,-114.50022,42.736927,19.235
100639047,-77.637024,43.181484,37.56
100639048,-86.6481,30.425707,23.42
100639051,-122.624084,45.371532,35.835
100639053,-90.23547,39.72471,28.095
100639055,-93.19326,44.723694,58.765
100639056,-78.889336,36.042366,19.015
100639058,-122.00232,37.981075,10.88
100639059,-82.00533,41.49611,19.735
100639060,-71.04428,43.387005,17.985
100639062,-97.2197,32.849567,76.635
100639063,-122.62242,45.562206,35.17
100639065,-122.517555,45.36575,10.485
100639067,-117.10953,33.108315,31.465
100639068,-78.77529,35.762238,47.855
100639069,-111.60694,40.740177,37.625
100639070,-85.494225,36.090267,20.285
100639071,-84.147354,35.948627,30.395
100639072,-122.12157,45.363663,12.61
100639074,-84.35812,33.849865,26.54
100639076,-117.67473,34.093353,40.89
100639077,-87.687485,42.026733,59.18
100639082,-80.24913,36.03665,14.33
100639083,-122.682396,45.52366,39.525
100639085,-103.73372,35.174606,16.915
100639088,-84.22964,43.700275,21.795
100639089,-122.063095,37.048744,35.955
100639090,-111.65866,33.42053,24.975
100639092,-90.30726,38.626305,15.985
100639093,-88.32305,42.95562,28.535
100639095,-92.94614,34.449448,40.625
100639096,-83.921295,35.915466,32.405
100639097,-118.90021,34.27626,23.235
100639098,-90.570435,29.51673,72.79
100639099,-157.75038,21.421545,12.125
100639101,-104.965164,39.854443,28.775
100639102,-81.49661,28.120287,21.365
100639104,-112.061584,33.62057,136.945
100639105,-76.08938,43.18248,40.225
100639106,-93.32136,44.893375,43.375
100639107,-78.68015,35.831894,23.535
100639108,-83.27411,30.86127,19.965
100639110,-79.18353,34.06389,44.87
100639113,-84.25505,39.83546,13.945
100639114,-117.33733,47.589268,28.455
100639115,-80.73376,37.32999,52.58
100639116,-122.15661,37.68476,25.565
100639118,-158.11977,21.340786,28.49
100639120,-92.317154,39.05431,25.725
100639121,-92.90169,44.496933,64.535
100639122,-76.24582,43.035023,21.325
100639123,-100.08309,31.93673,28.505
100639124,-116.92107,32.828,18.415
100639126,-82.59965,27.456757,32.615
100639127,-76.24582,43.035023,15.105
100639129,-90.52026,38.678154,38.975
100639130,-107.88498,36.918262,23.97
100639135,-119.83899,39.548347,24.695
100639138,-75.503876,39.107437,103.83
100639140,-71.26937,42.32592,39.88
100639145,-75.28038,38.572773,69.355
100639146,-86.209404,43.195274,43.71
100639147,-79.92436,36.15109,20.465
100639148,-111.895935,33.3798,34.345
100639151,-120.89497,37.51448,29.71
100639152,-90.03396,32.27348,33.365
100639155,-95.64721,29.912428,42.44
100639157,-76.45161,39.423058,22.655
100639159,-83.321625,42.637863,21.99
100639160,-74.100044,40.852047,81.665
100639161,-88.32305,42.95562,19.985
100639162,-122.225525,48.103592,22.475
100639164,-122.225525,48.103592,18.875
100639166,-94.2925,34.018932,42.82
100639167,-81.725685,33.47642,61.045
100639168,-82.64301,27.803894,56.155
100639170,-74.45635,40.831673,23.915
100639172,-96.84943,33.004986,22.48
100639173,-79.65775,40.363113,33.845
100639174,-85.91881,39.209908,53.93
100639177,-84.19869,39.04335,17.065
100639178,-86.66491,35.98457,23.52
100639179,-86.66491,35.98457,26.385
100639181,-81.5053,30.387188,26.035
100639182,-86.66491,35.98457,25.315
100639185,-89.18698,43.191036,59.525
100639186,-86.66491,35.98457,26.965
100639188,-94.63961,39.234474,25.68
100639189,-110.9866,32.421246,27.025
100639191,-82.25838,34.912216,46.55
100639192,-123.112595,44.598335,24.81
100639193,-79.92759,40.53174,58.31
100639194,-96.60274,32.82922,27.505
100639197,-86.850845,33.197105,18.485
100639198,-93.32246,45.070538,209.95
100639199,-117.29582,47.707806,37.165
100639200,-114.58985,47.670097,11.725
100639201,-75.167755,40.992516,19.36
100639206,-92.16156,46.78795,64.005
100639207,-105.0726,38.99979,29.475
100639209,-117.714806,33.597725,10.82
100639210,-118.19129,34.853794,24.745
100639212,-122.84614,45.480526,17.985
100639214,-117.0892,33.59027,23.495
100639216,-118.03553,34.56482,25.15
100639217,-95.64535,39.11146,16.195
100639218,-111.91236,40.639553,44.18
100639223,-86.610435,33.699944,47.975
100639232,-75.82273,39.595512,74.44
100639233,-95.0103,33.176678,11.485
100639236,-71.309586,42.83943,26.275
100639242,-85.58131,42.159836,106.295
100639245,-84.18459,33.84309,26.21
100639246,-98.42771,29.373423,18.625
100639247,-74.32422,39.606213,50.3
100639249,-71.87618,42.054077,12.465
100639250,-80.85722,41.380444,43.83
100639252,-96.172714,33.609524,33.38
100639253,-114.58985,47.670097,20.89
100639254,-84.24967,30.250027,17.105
100639257,-116.425766,43.517483,22.295
100639259,-79.42244,41.315067,51.58
100639260,-75.99091,43.006893,61.63
100639261,-85.545456,43.569366,26.785
100639262,-122.34633,47.78936,12.965
100639263,-75.84643,39.97939,24.9
100639264,-69.26816,44.91842,28.125
100639265,-83.540375,41.64501,22.51
100639267,-69.92986,43.949196,16.6
100639269,-81.31766,32.209824,62.165
100639271,-81.37345,41.003483,40.465
100639272,-119.06452,34.3744,16.375
100639273,-80.11471,36.193268,50.625
100639274,-94.484116,37.147446,18.485
100639275,-122.84605,45.4004,39.475
100639277,-96.64297,40.745243,36.54
100639278,-79.40911,36.071053,23.545
100639279,-80.82411,28.471819,16.03
100639281,-82.71369,27.927877,27.405
100639282,-80.02557,40.304638,10.17
100639283,-97.83676,30.246103,25.875
100639284,-75.132645,40.312225,19.94
100639285,-122.225525,48.103592,22.075
100639286,-80.205124,26.322313,13.355
100639287,-82.00437,36.70387,21.275
100639288,-88.320625,42.50018,19.555
100639292,-77.98193,39.105488,65.27
100639293,-121.33537,38.48694,22.145
100639294,-89.72608,39.756447,51.415
100639299,-96.90481,33.14447,46.04
100639301,-122.225525,48.103592,9.485
100639302,-106.53431,35.124214,23.485
100639304,-93.26368,44.65033,58.585
100639305,-96.985855,32.584232,14.985
100639308,-81.75052,26.32757,14.365
100639309,-83.99485,33.991478,19.065
100639310,-106.53431,35.124214,23.49
100639311,-89.639755,37.39014,45.51
100639312,-95.465164,29.677467,36.785
100639315,-78.722404,35.92589,52.435
100639316,-119.555756,47.11415,36.805
100639317,-87.50322,41.549236,9.985
100639318,-81.818375,26.491001,67.84
100639319,-117.166794,34.111767,12.595
100639320,-121.77579,38.679962,31.99
100639321,-84.04463,35.849293,54.36
100639322,-97.37481,35.61951,25.965
100639323,-87.86599,42.519608,44.065
100639324,-77.41779,37.531208,19.655
100639325,-92.81427,45.264645,30.485
100639327,-82.42478,42.965187,17.805
100639328,-88.14276,41.73801,76.385
100639329,-73.88512,40.713562,25.475
